loan_amt_outstanding,income,years_employed,fico_score,loan_to_income,loan_per_year_employed,fico_income_interaction
4710.804621,85874.1759,6,666,0.0548570576843829,672.9720887142857,57192201.1494
2624.361194,39987.70647,3,707,0.0656292002119013,656.0902985,28271308.47429
5492.956461,87327.12285,5,678,0.06290092106174433,915.4927435,59207789.2923
3566.091882,68808.09217,5,596,0.05182663505823771,594.348647,41009622.93332
3931.174494,74853.73618,4,627,0.052518079852343344,786.2348988,46933292.584860004
5742.279911,83127.52573,2,591,0.06907796016426583,1914.0933036666665,49128367.706429996
5083.385993,98003.40224,7,610,0.05186948490318177,635.423249125,59782075.366399996
2884.876786,41185.56797,4,581,0.07004581770078608,576.9753572,23928814.990569998
2601.369109,61693.99979,5,639,0.04216567442235268,433.5615181666667,39422465.86581
3612.722437,68388.67613,3,681,0.05282632507872723,903.18060925,46572688.44453
4811.130871,83253.78467,3,665,0.05778873465047259,1202.78271775,55363766.805549994
4616.665849,86020.92811,5,576,0.05366910065237532,769.4443081666667,49548054.591359995
3341.395574,49833.85249,2,450,0.06705071767436517,1113.7985246666667,22425233.6205
4538.277951,70736.66738,5,677,0.06415736164888919,756.3796585,47888723.81626
3676.384248,89965.68111,7,694,0.04086429628053461,459.548031,62436182.690340005
4965.810848,85167.37624,5,659,0.058306490902668366,827.6351413333333,56125300.942159995
3489.734534,55097.64017,5,645,0.06333727766142662,581.6224223333334,35537977.90965
4324.96727,72525.64577,2,648,0.05963362647822676,1441.6557566666668,46996618.458960004
5139.446147,68254.00717,4,633,0.0752988192198577,1027.8892294,43204786.53861
3862.881409,97623.45829,4,633,0.03956919245254932,772.5762818000001,61795649.097569995
3814.102362,64397.65293,7,642,0.05922735050742746,476.76279525,41343293.18106
3933.302576,67518.47707,4,586,0.05825520282194578,786.6605152,39565827.56302
4453.644438,90911.96141,6,651,0.04898854197926398,636.2349197142858,59183686.87791
3570.396396,74141.03734,6,591,0.04815681738547204,510.056628,43817353.06794
5473.24815,79131.58332,5,742,0.06916641776011963,912.208025,58715634.82344
4773.607704,80279.71761,5,649,0.059462188533482285,795.601284,52101536.72889
5031.316371,76126.50085,5,617,0.0660915228567728,838.5527285,46970051.02445
4068.885833,68030.96889,5,494,0.05980931771704171,678.1476388333333,33607298.63166
3960.165637,60721.1251,2,698,0.06521891072362197,1320.0552123333334,42383345.3198
2371.010454,40131.12281,7,760,0.059081587753385824,296.37630675,30499653.3356
6113.558619,93203.28267,6,603,0.06559381218985993,873.3655170000001,56201579.45001
2433.0564,41991.90239,8,726,0.057941085339383656,270.3396,30486121.13514
7110.394705,97049.56685,4,634,0.07326559958702931,1422.078941,61529425.3829
3892.736773,65195.56635,4,694,0.0597086119636154,778.5473546000001,45245723.046900004
5090.954912,67037.81164,7,769,0.07594154384488287,636.369364,51552077.15116
4296.127286,74379.07589,2,607,0.0577598905947128,1432.0424286666666,45148099.06523
2095.076364,43638.05051,5,632,0.04801031071431311,349.179394,27579247.92232
3148.642615,71734.59122,5,610,0.04389294706231278,524.7737691666667,43758100.644200005
3861.422253,61415.03992,5,634,0.06287421221197712,643.5703755000001,38937135.30928
2519.996448,52309.47538,5,740,0.048174760493111736,419.99940799999996,38709011.7812
3026.541598,51359.6894,5,561,0.05892834698375476,504.42359966666663,28812785.7534
10006.51554,132504.235,5,670,0.07551845825851893,1667.75259,88777837.44999999
1645.70897,33630.5337,5,696,0.0489349644175009,274.28482833333334,23406851.4552
4038.730317,75006.4018,4,653,0.05384514148159224,807.7460634,48979180.37540001
3372.820854,58686.21293,6,719,0.05747211628676016,481.8315505714286,42195387.09667
3375.62285,66457.29999,5,517,0.05079386087694121,562.6038083333334,34358424.09483
4261.748114,67145.62884,6,609,0.06347022416145309,608.8211591428571,40891687.96356
3765.998438,73061.16527,5,549,0.05154583045631808,627.6664063333334,40110579.73323
57.70607807,1000.0,4,634,0.05770607801229392,11.541215613999999,634000.0
4804.230993,76551.35536,4,570,0.06275827476005177,960.8461986,43634272.5552
5925.158566,79870.27407,6,609,0.07418477819085585,846.4512237142857,48640996.90863
4980.210203,64693.66368,5,721,0.07698142166684319,830.0350338333333,46644131.51328
4917.83755,81022.46809,4,592,0.060697207402723836,983.5675100000001,47965301.10928
2072.501839,34894.04365,5,602,0.05939414358876134,345.41697316666665,21006214.2773
6220.576007,80511.2396,4,673,0.07726344840581409,1244.1152014,54184064.2508
3872.961434,62811.80782,6,661,0.0616597669826205,553.2802048571428,41518604.96902
2689.125867,41990.4646,6,689,0.06404134587584341,384.1608381428572,28931430.1094
4753.051014,78022.13634,6,746,0.060919262620886615,679.0072877142857,58204513.70964
4213.883013,71876.3255,5,687,0.05862685639016665,702.3138355,49379035.6185
2492.157244,48502.12026,5,643,0.05138243917150803,415.35954066666665,31186863.327180002
3163.347151,63552.11147,6,810,0.04977564203265683,451.90673585714285,51477210.2907
3423.483237,45703.47274,4,547,0.07490641370735132,684.6966474,24999799.588779997
2764.271397,46096.94172,7,730,0.05996648137159832,345.533924625,33650767.4556
3452.868903,66366.0408,5,735,0.05202764638851219,575.4781505,48779039.988000005
3284.01998,86832.83069,8,648,0.03782002675562183,364.8911088888889,56267674.28712
4574.135951,78307.9492,2,650,0.05841215352555278,1524.7119836666668,50900166.980000004
4103.745176,79490.4045,4,598,0.051625667296086974,820.7490352000001,47535261.891
4633.008349,80881.04819,6,628,0.05728175453487182,661.8583355714285,50793298.26332
3926.801658,90344.0896,3,530,0.04346495354972878,981.7004145,47882367.488000005
6260.290489,97121.82012,8,646,0.06445812569410836,695.5878321111111,62740695.797520004
3088.695077,40311.3029,5,644,0.07662106790707027,514.7825128333333,25960479.0676
6480.934018,79729.02946,4,755,0.08128700501954804,1296.1868036,60195417.242300004
2466.011334,44343.70464,6,679,0.055611306136112405,352.2873334285714,30109375.450560004
6129.876216,97874.43095,5,630,0.06263000618689545,1021.646036,61660891.4985
5876.816909,102082.148,6,636,0.05756948716383232,839.5452727142857,64924246.128
4402.463965,64263.05197,3,691,0.06850692318482945,1100.61599125,44405768.91127
4613.898197,73416.11149,5,583,0.06284585363208202,768.9830328333334,42801592.99867
6479.263022,82193.08745,2,599,0.07882978025205173,2159.754340666667,49233659.38255
4754.14868,72662.91628,4,783,0.06542744116703064,950.829736,56895063.44724
4530.828003,74703.14665,2,628,0.06065109980128727,1510.276001,46913576.0962
5186.440894,98426.25671,6,594,0.05269367206789619,740.9201277142857,58465196.48574
5549.411593,80125.44399,3,633,0.06925904327748039,1387.35289825,50719406.04567
8588.443204,117756.6562,6,674,0.07293382370963643,1226.9204577142857,79367986.2788
4470.058128,83512.37448,5,697,0.05352569790740399,745.009688,58208125.01256
6965.197595,89614.7091,5,665,0.07772382084228935,1160.8662658333333,59593781.55149999
8283.348706,86388.07231,4,635,0.09588532866180488,1656.6697412,54856425.91685
3627.169709,64436.19454,6,718,0.05629087401634301,518.1671012857142,46265187.67972
3904.024625,85993.83413,6,671,0.045398890100105845,557.7178035714286,57701862.701230004
3512.698306,86625.67866,5,650,0.04055031210487315,585.4497176666666,56306691.129
3266.535641,48424.30709,6,542,0.06745652828571105,466.6479487142857,26245974.442780003
3321.409278,60502.60119,2,647,0.05489696661990911,1107.136426,39145182.96993
4684.35666,76991.50724,7,731,0.06084251143878708,585.5445825,56280791.792440005
3694.960488,72376.80688,5,629,0.05105172011905906,615.8267480000001,45525011.52752
3603.628049,55987.03666,3,500,0.06436540070552173,900.90701225,27993518.33
4336.096604,78750.07703,7,695,0.055061490318201144,542.0120755,54731303.53585
4708.006466,92221.3186,7,652,0.05105117273772042,588.50080825,60128299.7272
1523.754472,32210.11786,5,690,0.047306702775060674,253.95907866666667,22224981.3234
4752.252635,89303.63692,6,607,0.05321454756880674,678.8932335714286,54207307.61044
3700.155427,48877.85453,6,681,0.07570208354078299,528.5936324285715,33285818.934929997
3831.242026,63096.83398,6,588,0.06072003592373082,547.3202894285714,37100938.38024
4344.728876,90098.29785,6,697,0.048222097194167785,620.6755537142857,62798513.60145
2298.113828,71179.73983,8,627,0.03228606670179387,255.3459808888889,44629696.87341
5848.034822,82449.83447,3,649,0.07092839979026185,1462.0087055,53509942.57103
2914.249997,64879.74563,5,581,0.04491771613246817,485.7083328333333,37695132.21103
3703.816101,59680.86485,6,642,0.06206036240002544,529.1165858571428,38315115.2337
8416.164869,116531.4546,4,530,0.07222225876967453,1683.2329738,61761670.938
5767.234536,105224.9821,6,613,0.05480860553118775,823.8906479999999,64502914.02729999
5733.204772,103717.7493,2,633,0.055276987889137735,1911.0682573333333,65653335.306899995
4560.136422,67208.75696,3,583,0.06785033123951635,1140.0341055,39182705.307679996
5117.821054,95593.59697,6,626,0.053537278815364395,731.1172934285714,59841591.70322
3381.605393,49500.01417,4,501,0.06831524090716608,676.3210786,24799507.09917
4677.785071,83060.34842,5,622,0.05631790812253955,779.6308451666667,51663536.71724
4656.161889,84063.62067,5,653,0.0553885480048835,776.0269815,54893544.297510006
4754.336177,68073.53417,4,501,0.0698411832865495,950.8672354,34104840.61917
4861.818817,73703.90473,3,449,0.0659641959913029,1215.45470425,33093053.223769996
4734.965522,81502.55328,3,673,0.05809591640245979,1183.7413805,54851218.357439995
3070.300933,46653.87796,6,612,0.06581019771961075,438.614419,28552173.31152
2907.208766,75760.71573,5,659,0.03837356521713033,484.53479433333337,49926311.66607
3341.178225,54569.24289,3,625,0.06122823128907757,835.29455625,34105776.80625
2685.920597,39388.18333,8,645,0.06819102507035602,298.4356218888889,25405378.24785
3484.851987,66872.47049,5,585,0.05211190735758756,580.8086645,39120395.236650005
4730.102387,79780.97449,6,616,0.05928860128843874,675.7289124285714,49145080.28584
3945.19903,64239.30264,5,730,0.061414101146889194,657.5331716666667,46894690.927200004
3741.759452,73284.78584,1,714,0.05105779336134228,1870.879726,52325337.08976
5758.910353,88386.51111,6,653,0.06515598681984049,822.7014790000001,57716391.75483
2875.904756,46523.24506,7,713,0.06181651241716249,359.4880945,33171073.72778
2884.246766,54694.91068,4,683,0.05273336641542289,576.8493532,37356623.994440004
6271.287843,95020.45881,5,758,0.06599934289386959,1045.2146405,72025507.77798
3399.571047,69962.73694,7,687,0.04859116717899242,424.946380875,48064400.277780004
4425.78274,77240.52677,7,659,0.05729871254142797,553.2228425,50901507.14143
5374.316417,90882.46992,4,616,0.059134797081017376,1074.8632834,55983601.47072
2907.638707,54378.64053,3,629,0.05347023534621876,726.90967675,34204164.893369995
2667.257142,67378.85873,9,687,0.03958596497825267,266.72571419999997,46289275.947510004
5399.743932,71359.56873,4,703,0.07566951465689346,1079.9487864,50165776.81719
5275.827903,79894.67745,3,521,0.06603478568689015,1318.95697575,41625126.951450005
2293.508884,47108.9625,3,692,0.048685191994014186,573.377221,32599402.05
5264.969935,77536.08822,4,585,0.06790347637855204,1052.993987,45358611.6087
3361.828732,41665.20384,5,584,0.08068672230260024,560.3047886666667,24332479.04256
2743.864028,35474.64072,4,737,0.07734719710285068,548.7728056,26144810.210640002
3096.777986,61466.1619,5,658,0.05038183433330035,516.1296643333334,40444734.5302
4107.822428,68276.98078,5,850,0.06016409016643452,684.6370713333334,58035433.662999995
4157.537011,72886.8325,2,556,0.05704098900090026,1385.8456703333334,40525078.870000005
2866.547744,66093.82666,6,626,0.043370884828665315,409.5068205714286,41374735.48916
2565.721957,36455.53798,4,634,0.07037948413591401,513.1443914,23112811.079320002
6055.781329,94461.80098,3,583,0.06410825610045333,1513.94533225,55071229.97134
4056.431104,57175.29058,5,621,0.07094727569863891,676.0718506666666,35505855.45018
3348.298243,74303.35638,4,738,0.04506254368687158,669.6596486000001,54835877.008439995
3228.567787,54982.65465,5,596,0.05871975093769468,538.0946311666667,32769662.1714
3296.197228,61827.28595,6,660,0.053312985962416924,470.8853182857143,40806008.727
5169.32515,77641.89559,3,556,0.06657906933688018,1292.3312875,43168893.94804
4755.56901,55643.51967,2,611,0.08546492094888963,1585.18967,33998190.51837
4264.730729,54177.14417,3,619,0.07871826384091374,1066.18268225,33535652.24123
4281.751447,81751.87963,5,682,0.05237496026178677,713.6252411666666,55754781.90766
57.34864707,1000.0,3,628,0.057348647012651355,14.3371617675,628000.0
4115.278284,71243.54448,4,724,0.05776352529873788,823.0556568,51580326.20352
2725.764523,63180.55122,3,599,0.04314246188618259,681.44113075,37845150.18078
4846.168026,71478.56634,6,679,0.06779889796446918,692.3097180000001,48533946.544860005
3816.273508,58634.2615,8,687,0.06508606760460203,424.0303897777778,40281737.6505
2203.845221,43903.59859,7,734,0.05019737086999917,275.480652625,32225241.36506
5086.040826,87555.17504,7,664,0.05808955123004813,635.75510325,58136636.226560004
4382.949748,68567.96929,3,677,0.06392124184688801,1095.737437,46420515.20932999
2883.230961,55000.42056,5,712,0.052421980261082905,480.5384935,39160299.43872
10750.67781,148412.1805,6,657,0.07243797492704826,1535.8111157142855,97506802.5885
4422.131248,100678.7945,8,570,0.04392316445501417,491.3479164444444,57386912.865
7928.603856,91464.92772,4,518,0.08668463479449755,1585.7207712,47378832.558960006
2878.748881,39255.32199,2,666,0.07333397702507716,959.5829603333333,26144044.445339996
3649.589502,69478.84186,5,630,0.05252807047793632,608.264917,43771670.3718
8137.55613,102046.3759,2,651,0.0797437053315311,2712.51871,66432190.7109
5307.19492,85074.90664,7,718,0.06238261233004178,663.399365,61083782.96752
2790.583944,52904.94063,2,517,0.052747133079000925,930.194648,27351854.30571
4040.086678,58096.9863,6,749,0.06954038299109605,577.1552397142857,43514642.738699995
3796.886788,61994.50327,5,641,0.06124553932471172,632.8144646666666,39738476.59607
5609.982005,92880.86903,4,631,0.06039975792138215,1121.9964009999999,58607828.357930005
4998.08028,101895.5204,3,624,0.04905103050978627,1249.52007,63582804.7296
3912.604863,55012.80494,5,715,0.07112171188500897,652.1008105,39334155.5321
5815.660054,81091.39512,1,696,0.07171735108666216,2907.830027,56439611.00352
4187.730634,69501.58858,5,744,0.060253739799334904,697.9551056666666,51709181.903519996
3851.699234,63615.50162,5,640,0.06054655132560524,641.9498723333334,40713921.036800005
3743.424411,74419.6623,6,677,0.050301550628639426,534.7749158571429,50382111.3771
7155.699053,102299.3996,2,705,0.06994859286476254,2385.233017666667,72121076.71800001
5840.462255,94344.08483,3,618,0.061905971799526276,1460.11556375,58304644.424940005
4751.479803,64591.80832,6,657,0.07356164700307989,678.782829,42436818.06624
3640.589094,93611.69721,7,625,0.03889032249670831,455.07363675,58507310.75625
2621.393717,58666.32368,5,576,0.044683108681803745,436.89895283333334,33791802.43968
1380.893741,27937.75194,6,773,0.04942751814520451,197.27053442857144,21595882.249619998
3168.05044,49545.42537,6,653,0.06394234011066394,452.57863428571426,32353162.766609997
4731.871235,78139.83297,4,667,0.06055645443670371,946.374247,52119268.59099
4262.528878,63784.57935,2,595,0.06682694973253238,1420.8429593333333,37951824.71325
6443.900745,86896.50758,0,587,0.07415603830790737,6443.900745,51008249.94946
3949.337199,86146.60422,6,636,0.045844374653101753,564.1910284285715,54789240.28392
7214.170283,89551.36528,4,666,0.08055902062869635,1442.8340566000002,59641209.27648
4293.592861,72005.00093,5,683,0.059629092500316866,715.5988101666667,49179415.635189995
4464.593216,68576.74185,5,711,0.0651036064924233,744.0988693333334,48758063.455350004
4363.399153,59276.73966,7,656,0.07361064690726936,545.424894125,38885541.21696
4130.651547,65696.76617,2,593,0.06287450338496815,1376.883849,38958182.338810004
4194.500937,62677.10654,3,663,0.0669223767414372,1048.62523425,41554921.63602
4841.614685,76574.63383,8,629,0.06322739584606346,537.9571872222222,48165444.67907
5372.38188,86018.57152,1,559,0.06245606948597633,2686.19094,48084381.47968
2494.088705,86662.45146,5,663,0.02877934633688957,415.6814508333334,57457205.31798
4595.889149,57298.83776,3,590,0.08020911642518785,1148.97228725,33806314.278400004
3520.312078,60790.40343,6,697,0.057909009963977645,502.9017254285714,42370911.19071
3437.856994,82304.35953,6,713,0.041770047341236266,491.1224277142857,58683008.34489
3350.269378,60639.75573,5,660,0.05524872812585044,558.3782296666667,40022238.781799994
3441.774609,70658.65832,8,714,0.04870987775290226,382.419401,50450282.04048
2559.401347,59522.2306,5,652,0.042999083219119154,426.56689116666666,38808494.3512
4790.064479,74801.97616,4,603,0.06403660337382139,958.0128957999999,45105591.62448
3154.057462,59858.7167,3,554,0.0526916986502537,788.5143655,33161729.051799998
4031.575635,57131.82211,5,641,0.07056620086730564,671.9292725,36621497.97251
6306.580764,86539.89155,5,660,0.07287484015719368,1051.096794,57116328.423
4179.215143,79250.15276,5,591,0.05273447428680094,696.5358571666667,46836840.28116
4008.637886,66474.40674,5,672,0.0603034774212969,668.1063143333333,44670801.329280004
5590.219288,90694.18814,3,653,0.06163812039762709,1397.554822,59223304.85542
2641.702852,48030.55359,5,573,0.055000466463393086,440.28380866666663,27521507.20707
4175.079243,74351.629,8,741,0.05615316435022355,463.89769366666667,55094557.089
2843.437221,54928.59745,5,726,0.05176606272418547,473.9062035,39878161.7487
4466.721728,77119.75216,3,683,0.057919295677649404,1116.680432,52672790.72528
3828.926636,73368.43289,4,565,0.052187657349700455,765.7853272,41453164.582849994
3075.670876,60427.36617,3,658,0.050898641971194515,768.917719,39761206.93986
2814.688746,64925.24839,5,552,0.043352760532375176,469.11479099999997,35838737.11128
6226.256586,92615.35559,7,765,0.06722704400656691,778.28207325,70850747.02635
5466.033694,86554.77009,6,632,0.06315115490750244,780.8619562857142,54702614.696880005
5343.673464,109366.2295,5,616,0.048860361085696385,890.612244,67369597.372
3924.027779,50712.61537,1,677,0.07737774418244567,1962.0138895,34332440.60549
4630.73363,78920.42731,6,733,0.0586759827307038,661.5333757142856,57848673.21823
4098.162285,67026.61825,2,653,0.0611423102035863,1366.0540950000002,43768381.71725
4066.543758,66473.93637,6,608,0.061175010538026084,580.9348225714285,40416153.31296
3259.645498,59091.01098,4,525,0.05516313638715878,651.9290996,31022780.7645
6632.014284,102576.6633,4,591,0.06465422124854149,1326.4028567999999,60622808.0103
4348.701814,83631.23089,5,674,0.05199853891505962,724.7836356666667,56367449.61986
3829.508886,86756.53084,3,590,0.04414087157332742,957.3772215,51186353.1956
3694.554271,69474.92783,4,531,0.05317823834214153,738.9108542,36891186.67773
4701.883781,102031.8172,8,728,0.04608252513759912,522.4315312222222,74279162.9216
6122.534809,86757.74902,4,560,0.0705704663628147,1224.5069618,48584339.4512
5494.644993,105537.4701,3,609,0.0520634518502442,1373.66124825,64272319.29090001
2642.491111,45356.20139,3,552,0.05826085584681144,660.62277775,25036623.16728
2805.944986,54790.32048,4,747,0.051212421489175916,561.1889972,40928369.39856
1185.12507,23777.21127,6,766,0.04984289606096254,169.30358142857145,18213343.83282
5419.803508,78642.59379,4,655,0.0689168966425959,1083.9607016,51510898.93245
9286.956303,108611.4259,3,614,0.08550625522092971,2321.73907575,66687415.5026
2868.273006,74846.61612,6,612,0.038322013133673755,409.75328657142853,45806129.06544001
3763.409802,80636.13312,6,824,0.04667150638725134,537.6299717142857,66444173.69088
6007.795028,88613.74143,4,761,0.06779755522091381,1201.5590055999999,67435057.22823
4029.979988,83755.09055,4,534,0.048116239400948085,805.9959976,44725218.3537
5722.344215,77226.91414,5,677,0.07409779710415738,953.7240358333333,52282620.872779995
8192.897174,114893.1459,4,652,0.07130884187869288,1638.5794348,74910331.1268
4019.993029,57150.44612,3,633,0.07034053628363277,1004.99825725,36176232.39396
2629.514686,58488.4688,7,595,0.04495783083237498,328.68933575,34800638.936000004
4259.647669,88285.75856,4,623,0.048248412183680194,851.9295338,55002027.58288
5249.366037,73974.2001,3,566,0.07096211962863845,1312.34150925,41869397.2566
5059.130214,62438.97546,3,659,0.08102519582756418,1264.7825535,41147284.82814
6385.692022,105021.1982,5,607,0.06080383895238396,1064.2820036666667,63747867.307399996
4193.488714,64836.96601,3,623,0.0646774359134656,1048.3721785,40393429.82423
2227.707551,40563.62807,4,705,0.05491884372622592,445.5415102,28597357.78935
3587.638903,60001.65022,3,700,0.05979233720715836,896.90972575,42001155.154
4646.638181,67883.47787,2,671,0.06845020801423989,1548.8793936666668,45549813.65077
2946.32428,71556.99408,3,534,0.04117451156018187,736.58107,38211434.83872
4079.850353,51981.98545,6,683,0.07848585077316461,582.8357647142857,35503696.06235
2930.894475,46156.29713,7,591,0.06349934152390055,366.361809375,27278371.60383
80.52617048,1000.0,4,719,0.08052617039947384,16.105234096,719000.0
1790.120023,33205.97845,4,575,0.0539095700986968,358.0240046,19093437.60875
5697.61176,81124.04055,4,698,0.07023333306996833,1139.522352,56624580.3039
5324.313654,112420.3861,6,645,0.047360748692115005,760.6162362857142,72511149.0345
6024.868822,99026.36594,2,623,0.06084105747745629,2008.2896073333334,61693425.980620004
6423.435079,104251.0905,4,630,0.06161503969052856,1284.6870158,65678187.015
2530.883087,56108.03185,5,575,0.04510732249031638,421.81384783333334,32262118.31375
4341.16807,66879.17116,4,656,0.06491061409163387,868.233614,43872736.28096
5679.216089,76112.71618,3,697,0.07461586412833472,1419.80402225,53050563.17746
2790.949872,43764.74258,2,560,0.06377165058915854,930.316624,24508255.8448
3268.934253,53099.61189,5,617,0.061562300299111236,544.8223755,32762460.53613
3561.332313,71014.95661,4,573,0.05014904582013588,712.2664626,40691570.13753
2117.057888,39465.33051,6,562,0.053643485575521066,302.43684114285713,22179515.74662
5085.195598,80638.77036,2,610,0.0630614228767977,1695.0651993333333,49189649.919599995
3686.466194,56463.09724,4,615,0.06528983307920835,737.2932388,34724804.802600004
3349.438036,55398.92745,4,622,0.060460340842565165,669.8876072,34458132.873900004
3938.179634,88400.71018,9,608,0.04454918547528179,393.8179634,53747631.78944
3888.620973,84381.76181,3,501,0.046083666535783094,972.15524325,42275262.66681
7096.627017,93194.28495,6,581,0.0761487361669365,1013.8038595714286,54145879.55595
6586.26349,90328.4613,3,655,0.07291459851234161,1646.5658725,59165142.151499994
2213.093948,30308.86389,6,643,0.07301804369701771,316.15627828571434,19488599.48127
260.0828864,4771.80167,9,659,0.05450412744113396,26.00828864,3144617.3005299997
2941.787107,51635.2112,3,596,0.056972500713680194,735.44677675,30774585.8752
4616.920429,58735.81653,5,741,0.07860485648587603,769.4867381666667,43523240.04873
3558.419913,76867.88263,5,611,0.04629267505756595,593.0699855,46966276.286929995
5171.867325,85411.55172,4,634,0.06055231664557619,1034.3734650000001,54150923.79048
3813.01855,77127.113,5,682,0.04943810810020287,635.5030916666666,52600691.066
3214.507783,82139.09878,4,710,0.03913492880620165,642.9015566,58318760.1338
5675.776821,73358.5693,1,571,0.07737033144296382,2837.8884105,41887743.0703
2964.516494,51170.81953,3,619,0.057933731004719484,741.1291235,31674737.28907
3572.733626,47877.74028,6,623,0.07462201860470467,510.39051800000004,29827832.19444
5205.072286,75964.04237,4,648,0.06852021197843845,1041.0144572,49224699.455759995
3010.970752,45315.26706,4,676,0.06644495216031406,602.1941504,30633120.53256
3055.649211,55082.00253,4,608,0.055474548320575114,611.1298422,33489857.53824
5238.807496,78261.37854,4,663,0.0669398826555996,1047.7614992000001,51887293.97202
3996.303369,61116.9379,5,551,0.0653878205657717,666.0505615000001,33675432.7829
3683.390399,55810.20863,6,738,0.06599850617569715,526.1986284285714,41187933.96894
2732.104596,71314.22374,4,642,0.03831079485521004,546.4209192000001,45783731.64108
2271.910828,49126.2638,2,634,0.04624635891715734,757.3036093333334,31146051.2492
4583.879163,64243.22342,2,600,0.07135194840646195,1527.959721,38545934.052
4555.102491,69790.53525,3,693,0.06526819825378445,1138.77562275,48364840.92825
4979.313632,72935.39338,4,511,0.06827019641875456,995.8627264,37269986.017179996
2538.841744,40882.29499,4,602,0.062101252988828314,507.76834879999996,24611141.58398
2093.614396,44802.78521,3,549,0.04672955902495934,523.403599,24596729.08029
3144.994457,48438.01455,3,553,0.06492822809012248,786.24861425,26786222.04615
5468.615038,100277.5816,6,676,0.05453477188709411,781.2307197142857,67787645.16160001
3792.74039,62976.44227,6,561,0.060224748385739116,541.8200557142857,35329784.11347
2192.077046,32102.18432,2,668,0.06828435797641434,730.6923486666666,21444259.12576
3850.932777,59191.46861,7,777,0.06505891587701461,481.366597125,45991771.10997
4471.99987,85149.70793,3,690,0.0525192625865943,1117.9999675,58753298.471700005
2954.342619,36537.6526,2,687,0.08085748286191605,984.780873,25101367.336200003
2761.080464,60101.28439,6,688,0.04594045688004405,394.4400662857143,41349683.66032
4922.623098,73887.05212,3,607,0.06662362290403118,1230.6557745,44849440.63683999
5610.075747,74967.52753,2,492,0.07483341030128231,1870.025249,36884023.54476
1297.181782,18604.88889,7,609,0.0697226298743178,162.14772275,11330377.33401
4106.91669,80343.71895,5,717,0.051116835810210946,684.486115,57606446.48715
3039.418834,62897.4933,5,617,0.04832336989098541,506.5698056666667,38807753.3661
3770.647826,71911.76639,7,669,0.05243436526782228,471.33097825,48108971.71491
3541.875861,56861.48947,7,722,0.06228953715337331,442.734482625,41053995.39734
4481.724106,64968.46508,5,587,0.06898306894602436,746.9540176666666,38136489.00196
5874.878723,106104.9775,3,561,0.05536854972656332,1468.71968075,59524892.3775
4830.528979,82637.17106,6,724,0.05845467502069093,690.0755684285714,59829311.84744
2264.870858,58374.2053,4,638,0.038799172448197784,452.97417160000003,37242742.9814
3999.894103,68075.43512,5,684,0.05875679084372254,666.6490171666667,46563597.62208
2905.259997,47452.68166,6,544,0.06122435856744741,415.0371424285714,25814258.82304
4123.121383,63136.35824,3,624,0.06530502388594364,1030.78034575,39397087.54176
4737.87688,82540.94232,5,668,0.05740032457558451,789.6461466666666,55137349.46976
2804.381274,52735.15474,3,657,0.05317859192360874,701.0953185,34646996.664179996
2433.16082,51600.99788,5,631,0.04715336756880653,405.52680333333336,32560229.66228
3082.595417,58651.97047,4,568,0.052557405867960816,616.5190834,33314319.22696
4081.358913,66248.48238,6,575,0.06160682881047446,583.0512732857143,38092877.3685
3371.901706,70809.63565,3,634,0.04761924948490229,842.9754265,44893309.0021
6380.856379,96209.39298,3,719,0.06632259264186532,1595.21409475,69174553.55262001
3858.402761,87158.95995,5,684,0.044268572768297834,643.0671268333333,59616728.6058
3602.430278,54447.50246,3,576,0.06616337049767106,900.6075695,31361761.41696
3608.933401,70569.79331,5,653,0.05113991740198935,601.4889001666667,46082075.03143
4398.243607,85997.24558,3,589,0.051144005570007894,1099.56090175,50652377.64662
3541.915842,72252.39991,3,707,0.049021428303598326,885.4789605,51082446.73637
5285.728876,89718.7271,7,621,0.0589144434700867,660.7161095,55715329.5291
3857.340486,77903.38542,3,634,0.049514414106067814,964.3351215,49390746.35628001
5778.410505,65599.4744,3,709,0.08808623175358725,1444.60262625,46510027.3496
3337.086972,41216.58026,3,610,0.08096467370335482,834.271743,25142113.958600003
3590.214718,58614.59262,6,712,0.06125120993698973,512.8878168571429,41733589.94544
5217.192412,100519.9789,6,717,0.051902044439725785,745.3132017142858,72072824.8713
5019.735716,84378.71871,5,585,0.05949054207842107,836.6226193333333,49361550.44535
4263.33188,79458.56438,2,722,0.0536547811203526,1421.1106266666666,57369083.48236
5525.864226,96608.09865,3,637,0.05719876804492727,1381.4660565,61539358.84005
4869.295085,74569.35353,6,581,0.06529887754727196,695.6135835714285,43324794.400929995
3869.722252,66344.86397,5,579,0.05832738241337708,644.9537086666667,38413676.238630004
9648.078448,131091.5108,2,642,0.07359804146773478,3216.0261493333333,84160749.9336
6497.219051,124317.1693,4,610,0.05226324800936195,1299.4438102,75833473.273
3203.231465,50487.08066,4,502,0.06344655747691935,640.646293,25344514.49132
3592.64706,66806.85845,6,632,0.05377662029468209,513.2352942857143,42221934.5404
6981.17635,100078.3478,5,669,0.06975711033800902,1163.5293916666667,66952414.6782
2193.782337,47120.02761,5,597,0.04655732282482512,365.63038950000004,28130656.48317
4405.809267,64419.34362,6,643,0.06839264449698233,629.4013238571428,41421637.94766
5226.221479,65860.32008,4,646,0.07935311387148435,1045.2442958,42545766.771680005
